no_letter,no_digit,no_special _char,no_keyword,length,entropy,no_semicolon,no_single_ qout,no_double_ qout,no_percentage,whit_ space,no_punctuation,no_logical _operat,no_operat,no_or,no_and,no_comment,no_null Value in the SQL Query,label
14,28,1,4,54,3.410722211,0,1,0,0,5,7,1,1,0,0,0,0,1
14,28,0,4,55,3.760295795,0,1,0,0,5,9,1,3,0,0,1,0,1
47,32,14,5,110,4.510246306,0,0,0,0,9,7,0,4,1,0,1,0,1
14,20,3,4,48,4.155187699,0,1,0,0,5,7,1,3,0,0,1,0,1
14,20,3,2,47,4.383960128,1,0,0,0,5,4,0,3,0,0,0,0,1
2,12,0,1,21,3.427333494,0,0,1,0,3,3,0,4,1,0,1,0,1
21,2,2,1,35,4.443568731,1,0,1,1,3,6,1,3,0,0,1,0,1
14,28,4,4,58,3.627984215,0,0,1,1,5,6,1,2,0,0,0,0,1
26,21,6,2,64,4.559674852,0,0,4,0,5,1,0,2,1,1,0,0,1
69,5,7,6,100,4.525699967,1,1,0,0,12,8,0,3,0,0,1,0,1
13,10,4,2,40,4.253055907,0,4,0,2,5,5,0,4,1,1,0,0,1
3,9,2,0,16,3.25,0,0,0,0,1,1,0,1,0,0,0,0,1
11,10,8,1,34,3.970575534,0,0,1,0,3,1,0,1,0,1,0,0,1
34,13,10,8,77,4.419021203,0,4,0,2,13,4,1,4,0,1,0,0,1
76,9,9,7,113,4.576866548,0,0,0,0,15,4,0,2,0,1,0,0,1
77,10,4,10,120,4.41082637,0,4,0,0,15,14,6,2,1,1,0,0,1
7,5,2,3,20,3.546439345,0,0,0,0,4,3,0,3,1,0,1,0,1
3,9,1,1,17,3.263933429,0,0,1,0,3,0,0,1,0,1,0,0,1
93,56,56,10,227,4.654137465,0,0,0,0,15,5,0,4,1,1,0,0,1
92,50,40,10,214,4.402361451,0,4,0,0,17,5,2,12,1,1,0,0,1
73,4,2,12,102,4.431922944,1,4,0,0,12,11,4,2,0,1,0,0,1
20,16,6,3,55,4.630737668,0,0,4,0,5,3,0,3,1,1,0,0,1
94,3,10,7,140,4.403545369,1,10,0,0,16,17,2,3,1,1,0,0,1
29,48,1,6,101,4.194670591,0,3,0,0,8,14,1,5,0,0,1,0,1
23,10,2,6,45,4.115938719,0,1,0,0,8,2,0,1,0,0,0,1,1
20,10,7,3,47,4.44875548,0,1,0,0,6,4,0,3,0,1,1,0,1
47,16,16,2,93,4.742033177,0,4,0,0,5,8,0,2,1,1,0,0,1
32,13,8,3,66,4.617803545,0,0,1,1,6,5,0,5,0,1,1,0,1
21,13,4,3,50,4.50346519,0,0,4,0,5,2,0,2,0,2,0,0,1
25,24,1,6,64,4.216982282,0,0,0,0,9,5,1,4,0,0,1,0,1
119,12,8,11,173,3.85391072,0,4,0,0,22,11,0,3,1,1,0,0,1
57,17,19,4,105,4.740603762,1,1,0,1,2,10,2,3,0,0,1,2,1
14,36,0,4,64,3.4503523,0,0,0,0,5,10,1,3,0,0,1,0,1
10,2,4,2,27,3.865998613,0,0,4,2,5,0,0,3,1,1,0,0,1
10,10,4,1,29,4.004364185,0,1,0,0,3,2,0,1,1,0,0,0,1
17,12,2,3,43,4.443365627,0,4,0,0,7,5,1,2,1,1,0,0,1
37,9,3,8,63,4.399090686,0,3,0,0,8,6,1,3,0,0,1,2,1
7,20,0,2,37,3.881901596,0,1,0,0,5,4,0,5,1,0,1,0,1
57,17,21,4,106,4.685923612,1,1,0,0,2,10,2,2,0,0,1,2,1
53,19,16,3,102,4.86651181,1,1,0,0,6,8,0,3,0,0,1,0,1
60,24,16,1,113,4.66219102,0,4,0,0,5,8,0,1,0,1,0,0,1
14,40,3,4,73,3.873770881,0,1,0,0,5,12,1,3,0,0,1,0,1
69,37,14,7,145,4.631102665,0,4,0,2,13,9,0,4,0,1,0,0,1
107,16,12,16,169,4.390933531,0,0,0,0,22,12,5,3,0,0,0,0,1
42,2,14,6,72,4.277721309,0,4,0,0,10,5,1,1,1,1,0,0,1
21,13,4,3,50,4.41166338,0,4,0,0,5,6,0,2,0,2,0,0,1
14,16,0,4,40,3.783206219,0,1,0,0,5,6,1,3,0,0,1,0,1
35,15,9,3,67,4.73743919,0,2,0,0,4,4,1,2,1,1,0,0,1
86,9,8,9,129,4.629600734,0,0,4,0,18,4,1,2,1,1,0,0,1
24,25,5,2,60,4.554633464,1,0,0,0,4,2,0,1,0,0,0,0,1
106,59,65,11,253,4.512029465,0,0,1,0,18,2,0,5,0,1,1,0,1
17,13,4,2,45,4.213858096,0,4,0,0,5,5,0,2,0,2,0,0,1
56,15,10,12,101,4.45335345,1,0,0,0,16,4,1,4,0,0,1,0,1
53,17,8,10,93,4.382208905,0,0,0,0,12,3,0,2,0,0,0,0,1
96,47,35,9,203,4.32690942,0,0,0,0,13,1,1,12,0,1,0,0,1
99,56,49,13,230,4.5733845,0,0,0,0,17,7,1,6,1,0,1,0,1
22,18,6,3,58,4.396413755,0,0,1,0,7,3,0,4,0,1,1,0,1
14,40,1,4,71,3.581901613,0,0,1,0,5,11,1,3,0,0,1,0,1
31,29,6,3,78,4.7078706,0,3,0,0,6,4,0,3,0,1,0,0,1
72,5,8,7,110,4.569746074,1,4,0,2,14,9,0,4,0,1,0,0,1
28,13,4,3,57,4.512114356,1,0,1,1,7,3,0,4,0,0,1,0,1
2,12,0,1,20,3.446439345,0,0,0,0,3,3,0,4,1,0,1,0,1
14,20,0,4,46,4.178468413,0,0,1,1,5,6,1,4,0,0,1,0,1
88,50,38,9,207,4.403197291,0,4,0,0,15,5,1,13,1,1,0,0,1
14,16,3,4,42,4.243158792,0,1,0,1,5,4,1,2,0,0,0,0,1
60,6,3,7,91,4.181978206,1,1,0,0,9,14,5,3,0,0,1,0,1
18,10,3,2,40,4.296439345,1,1,0,0,4,5,0,3,0,0,1,0,1
7,2,2,3,15,3.323231429,0,0,1,0,4,0,0,0,1,0,0,0,1
130,42,34,15,235,4.870212046,0,4,0,0,17,11,2,2,1,0,0,1,1
77,45,13,8,158,4.629289432,0,0,0,0,15,7,0,4,0,0,1,0,1
46,23,10,5,96,4.929047012,0,6,0,0,6,8,1,5,1,1,0,0,1
63,19,18,4,118,4.800625919,1,4,0,0,7,9,0,3,0,0,0,0,1
20,16,8,3,57,4.573689356,0,4,0,0,5,7,0,3,1,1,0,0,1
63,10,5,8,101,4.346096647,0,0,0,0,11,12,5,4,0,1,1,0,1
3,9,3,1,19,3.536886724,0,0,1,0,3,0,0,1,0,1,0,0,1
39,35,12,3,104,4.438682696,0,4,0,2,6,9,0,4,1,1,0,0,1
49,15,14,4,91,4.653277269,1,4,0,0,4,9,2,1,0,1,0,1,1
33,10,10,5,62,4.413457803,0,0,0,0,8,1,0,2,0,1,0,0,1
3,9,0,1,15,2.973557262,0,0,0,0,3,0,0,1,0,1,0,0,1
13,10,3,2,34,4.065260268,0,1,0,0,5,3,0,3,0,1,1,0,1
47,21,8,5,95,4.809697637,0,4,0,0,9,7,0,5,0,1,0,0,1
25,24,3,6,65,4.313235753,0,1,0,0,9,4,1,2,0,0,0,0,1
28,10,14,4,60,4.274687939,1,0,0,0,6,2,0,2,0,1,0,0,1
19,10,4,3,43,4.155818464,0,0,1,0,7,2,0,3,0,1,1,0,1
43,15,8,4,80,4.638574464,0,6,0,0,5,8,1,3,0,3,0,0,1
120,20,6,12,180,3.903319389,0,0,0,0,24,9,0,5,0,1,1,0,1
83,27,34,5,160,4.766807469,0,0,4,0,5,6,1,2,0,2,0,2,1
53,28,4,9,109,4.570431404,1,0,1,0,15,7,0,5,0,0,1,0,1
83,17,9,10,135,4.692224655,0,1,0,0,18,7,1,5,0,1,1,0,1
14,16,0,4,40,3.896439345,0,0,1,0,5,5,1,3,0,0,1,0,1
40,19,8,4,78,4.815797213,1,2,0,0,4,7,1,4,0,1,1,0,1
119,20,5,13,179,3.811216212,0,0,1,0,24,9,0,5,1,0,1,0,1
73,4,3,8,97,4.132834663,1,0,0,0,11,7,0,1,0,0,0,0,1
36,23,8,4,80,4.809506614,0,2,1,0,5,6,1,5,1,1,1,0,1
48,35,14,3,113,4.481894867,0,0,4,0,6,5,0,2,0,2,0,0,1
2,12,3,1,22,3.538310596,0,0,1,0,3,1,0,2,1,0,0,0,1
21,2,5,1,38,4.416094869,1,0,1,1,3,6,1,3,0,0,1,0,1
21,21,3,4,58,4.49557496,0,1,0,0,7,5,0,4,0,1,1,0,1
99,56,50,13,231,4.565373714,0,0,0,0,17,7,1,6,1,0,1,0,1
70,17,10,11,113,4.402173351,0,0,0,0,12,4,1,2,1,0,0,0,1
14,32,3,4,61,3.529991895,0,0,1,0,5,7,1,1,0,0,0,0,1
34,23,12,4,79,4.765187393,0,2,0,0,5,4,1,3,1,2,0,0,1
44,39,16,4,116,4.489236605,0,0,4,0,6,6,0,2,1,1,0,0,1
65,9,2,16,95,3.752544579,0,0,1,0,9,9,1,1,0,0,0,10,1
72,8,5,9,106,4.331084648,0,0,1,0,12,8,0,4,0,1,1,0,1
14,8,2,4,29,4.211260736,0,0,0,0,5,1,1,1,0,0,0,0,1
54,23,11,6,106,4.928069809,0,5,0,0,8,9,1,5,1,1,1,0,1
6,9,6,2,33,3.824252831,0,0,4,2,5,0,0,4,0,2,0,0,1
13,2,4,2,30,3.948394346,0,0,4,2,5,0,1,3,0,1,0,0,1
103,54,68,11,252,4.513932561,0,4,0,2,18,5,0,6,1,1,0,0,1
83,55,35,9,201,4.309811223,0,0,0,0,15,2,1,14,0,1,1,0,1
11,10,7,1,34,4.07674143,0,1,0,1,3,2,0,2,0,1,0,0,1
75,14,8,9,124,4.545390399,1,4,0,0,12,15,5,2,0,0,0,0,1
38,1,4,10,54,3.373047292,0,0,1,1,5,5,1,1,0,0,0,6,1
22,13,1,5,48,4.397593366,0,1,0,0,7,4,0,5,1,0,1,0,1
29,24,1,6,71,4.275781276,0,3,0,0,8,8,1,5,0,0,1,0,1
40,2,8,5,63,4.420806012,1,4,0,0,8,6,1,1,0,1,0,0,1
29,10,1,7,53,4.166507483,1,1,0,0,9,4,0,3,0,0,1,1,1
34,17,4,3,68,4.445949474,1,1,0,0,6,7,0,4,0,0,1,0,1
64,24,16,2,118,4.611527769,0,4,0,0,7,8,1,0,0,1,0,0,1
46,21,12,9,98,4.435652184,0,4,0,0,14,4,1,2,0,0,0,0,1
86,45,58,11,212,4.386510185,0,0,4,0,15,2,0,3,0,2,0,0,1
74,13,7,7,116,4.719770755,1,0,1,0,14,7,0,4,0,0,1,0,1
29,9,5,2,53,4.389511078,1,0,1,0,4,6,0,3,0,0,1,0,1
56,12,10,12,96,4.346520915,0,0,0,0,16,2,1,2,0,0,0,0,1
72,9,11,7,113,4.617637894,0,1,0,0,14,7,0,4,0,1,1,0,1
11,21,2,2,44,4.42511855,0,0,1,0,5,3,0,4,0,1,1,0,1
50,1,2,13,69,3.188065114,0,1,0,1,5,11,1,3,0,0,1,9,1
25,24,4,2,62,4.600754327,1,1,0,0,4,5,0,3,0,0,1,0,1
75,16,10,10,122,4.408734382,0,0,0,0,14,6,0,3,0,2,0,0,1
20,16,8,3,57,4.503513917,0,4,0,0,5,7,0,3,1,1,0,0,1
56,15,11,12,104,4.442436153,1,1,0,1,16,5,1,5,0,0,1,0,1
94,11,6,8,145,4.579441723,1,6,1,0,18,15,2,5,1,0,1,0,1
86,29,36,6,168,4.756299669,0,0,4,0,7,6,2,1,1,1,0,2,1
106,59,64,11,252,4.543698712,0,1,0,0,18,3,0,5,0,1,1,0,1
7,2,2,3,16,3.202819531,0,0,0,0,4,2,0,2,1,0,1,0,1
89,47,40,9,206,4.296149125,0,0,4,0,15,0,1,12,0,2,0,0,1
10,2,3,1,19,3.787143961,0,1,0,1,3,1,1,1,0,0,0,0,1
7,24,2,2,44,3.888535812,0,1,0,0,5,5,0,6,1,0,1,0,1
14,28,0,4,54,3.758768059,0,0,0,0,5,8,1,3,0,0,1,0,1
72,8,7,9,107,4.302968402,0,0,0,0,12,8,0,4,0,1,1,0,1
15,12,2,2,39,4.374895167,1,2,0,0,5,5,0,1,1,1,0,0,1
7,20,1,2,36,3.847434988,0,0,1,0,5,1,0,3,1,0,0,0,1
37,9,2,9,62,4.268656093,0,1,0,0,9,5,1,3,0,0,1,3,1
52,24,22,3,105,4.570370733,0,0,0,0,3,4,1,1,1,0,0,1,1
48,11,10,4,79,4.629871496,1,3,0,0,5,6,2,1,0,1,0,0,1
47,21,8,5,93,4.715722948,0,2,0,0,9,5,0,5,0,1,0,0,1
88,50,36,9,205,4.431462882,0,4,0,0,15,5,1,13,1,1,0,0,1
91,45,51,9,206,4.586876162,0,1,0,0,13,5,0,2,0,1,0,0,1
59,11,22,3,107,4.821624201,1,0,4,0,6,5,0,1,0,1,0,0,1
100,53,50,13,228,4.593050817,0,0,0,0,17,6,1,5,0,1,1,0,1
14,24,1,4,48,3.711461443,0,0,0,0,5,5,1,1,0,0,0,0,1
14,40,2,4,72,3.477682588,0,1,0,0,5,12,1,3,0,0,1,0,1
18,10,2,2,39,4.057855989,1,0,1,0,4,4,0,3,0,0,1,0,1
13,12,6,2,42,4.046381113,0,4,0,0,5,5,0,3,1,1,0,0,1
65,21,9,11,113,4.566382767,1,1,0,0,12,6,1,2,1,0,0,0,1
91,52,54,9,222,4.575791429,0,0,4,0,15,4,0,4,1,1,0,0,1
2,12,4,1,22,3.481714573,0,0,0,0,3,1,0,2,1,0,0,0,1
47,24,18,3,103,4.724644946,0,0,0,0,7,6,0,4,1,0,1,0,1
2,12,3,1,24,3.740601563,0,0,1,0,3,3,0,4,1,0,1,0,1
73,4,6,12,106,4.486657415,1,4,0,0,12,11,4,2,0,1,0,0,1
84,4,6,10,118,4.309757393,1,4,0,0,14,11,1,1,0,1,0,0,1
100,35,20,13,186,4.806935375,0,0,4,2,14,10,1,6,2,3,0,0,1
3,9,1,1,17,3.572469459,0,0,1,0,3,0,0,1,0,1,0,0,1
100,35,18,12,178,4.818873345,0,0,0,0,13,12,1,5,3,1,1,0,1
3,9,0,1,18,3.127986807,0,0,1,0,3,2,0,3,0,1,1,0,1
51,35,10,4,113,4.529256708,0,0,4,0,8,5,1,1,1,1,0,0,1
34,23,10,4,77,4.74265347,0,2,0,0,5,4,1,3,1,2,0,0,1
6,12,1,1,24,3.605388542,0,0,0,0,4,1,0,2,1,0,0,0,1
2,12,4,1,23,3.708132065,0,1,0,0,3,2,0,2,1,0,0,0,1
5,16,8,2,43,4.051394627,0,0,4,2,5,2,0,6,1,1,0,0,1
35,13,6,4,72,4.565983635,0,4,0,2,8,7,0,5,0,2,0,0,1
64,35,24,5,138,4.826659947,0,0,1,0,7,6,1,4,0,1,1,1,1
7,5,4,3,22,3.936260028,0,0,1,1,4,1,0,2,1,0,0,0,1
42,43,11,3,111,4.587065198,0,0,1,0,6,7,0,4,0,1,1,0,1
83,16,5,11,130,4.583159865,0,1,0,0,16,9,0,5,0,1,1,0,1
27,12,1,3,57,4.682296875,1,5,0,0,6,10,0,4,1,0,1,0,1
49,71,19,6,159,4.539157546,0,1,0,0,11,9,0,3,0,1,0,0,1
14,20,0,4,45,3.939090808,0,1,0,0,5,7,1,3,0,0,1,0,1
7,5,1,3,18,3.683542362,0,0,1,0,4,1,0,1,1,0,0,0,1
7,20,0,2,37,3.999861812,0,0,1,0,5,3,0,5,1,0,1,0,1
64,26,7,12,121,4.448004434,1,0,1,0,16,6,0,5,0,0,1,0,1
46,13,12,5,88,4.668659175,0,4,0,0,10,7,1,2,1,1,0,0,1
8,17,0,2,32,3.799800876,0,1,0,0,5,1,0,2,0,1,0,0,1
78,8,5,13,115,4.427426414,0,1,0,0,15,9,5,4,0,1,1,0,1
59,43,16,5,137,4.63904577,0,4,0,0,9,9,0,2,1,0,0,0,1
14,40,1,4,69,3.302263423,0,1,0,0,5,10,1,1,0,0,0,0,1
36,10,3,3,63,4.661504479,1,1,0,0,6,7,1,4,0,0,1,0,1
7,5,3,3,20,3.68418372,0,1,0,0,4,2,0,1,1,0,0,0,1
31,12,8,7,64,4.144247563,0,1,0,0,10,3,0,2,0,0,0,0,1
43,15,12,4,84,4.628292833,0,6,0,0,5,8,1,3,0,3,0,0,1
30,1,2,8,40,3.323726825,0,0,0,0,5,3,1,0,0,0,0,4,1
65,9,1,16,96,3.776194554,0,1,0,0,9,12,1,3,0,0,1,10,1
3,9,3,1,19,3.826874882,0,0,1,0,3,0,0,1,0,1,0,0,1
64,6,2,7,94,4.190986506,1,0,0,0,10,13,5,3,0,0,1,0,1
80,4,6,9,113,4.357088184,1,4,0,0,12,11,0,2,0,1,0,0,1
14,16,4,4,42,4.332095399,0,0,1,0,5,3,1,1,0,0,0,0,1
63,37,17,13,138,4.78306685,0,0,0,0,16,5,2,3,2,1,0,0,1
71,14,3,9,115,4.49710651,1,1,0,0,13,14,5,4,0,0,1,0,1
112,12,5,10,157,3.632427024,0,0,0,0,21,7,0,2,1,0,0,0,1
2,12,1,1,22,3.390805482,0,0,1,0,3,3,0,4,1,0,1,0,1
68,45,15,14,152,4.834612074,0,0,0,0,18,5,2,4,2,1,0,0,1
34,18,1,8,68,4.066020019,1,0,0,0,11,3,0,4,0,0,1,1,1
44,17,10,4,86,4.591053298,1,4,0,0,7,8,0,2,0,0,0,0,1
103,63,20,15,221,4.799203237,0,1,0,0,22,11,0,7,2,1,1,0,1
14,8,0,4,30,4.056564762,0,1,0,0,5,4,1,3,0,0,1,0,1
24,16,2,4,56,4.619331261,0,4,0,0,7,7,1,2,1,1,0,0,1
42,21,7,9,88,4.451013497,0,0,0,0,15,2,1,4,0,0,1,0,1
30,2,9,4,47,3.961593843,0,0,0,0,6,1,1,1,0,0,0,0,1
95,52,52,10,225,4.63326859,0,4,0,0,17,8,1,3,1,1,0,0,1
14,20,0,4,45,3.793994696,0,0,1,0,5,6,1,3,0,0,1,0,1
82,29,36,5,163,4.727169802,0,4,0,0,5,10,1,2,1,1,0,2,1
17,13,6,2,47,4.296728948,0,4,0,0,5,5,0,2,0,2,0,0,1
75,14,4,9,122,4.55957321,1,4,0,0,12,15,5,4,0,0,0,0,1
14,12,1,4,36,4.218128821,0,0,1,0,5,4,1,3,0,0,1,0,1
14,32,0,4,59,3.849185365,0,0,0,0,5,9,1,3,0,0,1,0,1
14,12,2,4,37,4.229327352,0,0,1,0,5,4,1,3,0,0,1,0,1
38,1,3,10,53,3.353118872,0,0,1,1,5,5,1,1,0,0,0,6,1
44,39,12,4,112,4.562449821,0,4,0,0,6,10,0,2,1,1,0,0,1
27,4,6,3,52,4.235424151,0,6,0,0,8,8,1,0,1,1,0,0,1
46,1,3,12,64,3.205224989,0,0,1,0,5,9,1,2,0,0,1,8,1
22,2,4,2,37,4.033513501,1,4,0,0,4,5,0,1,0,1,0,0,1
14,44,2,4,74,3.671206473,0,0,0,0,5,10,1,1,0,0,0,0,1
21,2,2,1,33,4.317121392,1,0,0,0,3,6,1,2,0,0,1,0,1
107,35,20,13,191,4.879172873,0,4,0,0,14,14,1,4,3,2,0,0,1
114,55,22,16,228,4.855499188,0,4,0,0,24,12,1,4,1,3,0,0,1
3,9,4,1,21,3.617809684,0,1,0,1,3,1,0,2,0,1,0,0,1
31,18,5,5,69,4.654846739,0,1,0,0,10,4,0,4,0,1,1,0,1
14,16,2,4,39,4.150410873,0,0,0,0,5,3,1,1,0,0,0,0,1
2,12,2,1,20,3.68418372,0,0,0,0,3,1,0,2,1,0,0,0,1
31,13,7,3,63,4.476560282,0,0,1,0,6,5,0,4,1,0,1,0,1
26,1,2,7,39,3.64081336,0,1,0,1,5,5,1,3,0,0,1,3,1
2,12,0,1,19,3.366091329,0,1,0,0,3,2,0,2,1,0,0,0,1
19,16,0,5,45,4.146756985,0,0,0,0,7,3,1,4,0,0,1,0,1
86,17,14,9,143,4.790526174,0,4,0,0,17,8,0,3,1,0,0,0,1
69,5,7,6,101,4.561027104,1,1,0,1,12,8,0,4,0,0,1,0,1
82,33,34,6,166,4.823011146,0,1,0,0,7,9,1,4,1,0,1,2,1
55,18,9,10,110,4.812117646,0,4,4,2,16,5,0,5,1,1,0,0,1
88,45,54,11,207,4.427133409,0,1,0,0,16,3,1,2,0,1,0,0,1
2,12,0,1,21,3.522571589,0,1,0,0,3,4,0,4,1,0,1,0,1
65,9,4,15,97,3.968664381,0,3,0,0,8,11,1,1,0,0,0,9,1
27,4,0,3,46,4.1340805,0,2,4,0,8,4,1,0,1,1,0,0,1
14,24,0,4,51,3.991080127,0,0,1,1,5,7,1,4,0,0,1,0,1
70,29,8,12,127,4.454245442,1,0,0,0,14,5,1,3,1,0,0,0,1
13,2,5,1,26,3.777362795,1,0,1,0,2,4,0,2,0,0,1,0,1
18,1,2,5,29,3.741962789,0,0,1,1,5,2,1,3,0,0,1,1,1
55,1,2,12,72,3.499457539,0,1,0,0,8,7,2,0,0,0,0,7,1
13,16,8,2,49,4.236959334,0,4,0,0,5,6,0,4,1,1,0,0,1
14,32,3,4,63,3.634315933,0,1,0,0,5,10,1,3,0,0,1,0,1
67,1,1,15,88,3.373333594,0,1,0,0,8,12,2,2,0,0,1,10,1
73,10,6,9,117,4.478654421,0,0,4,0,13,10,5,3,1,1,0,0,1
21,29,5,2,63,4.526074813,0,0,1,0,5,1,0,2,0,1,0,0,1
80,5,12,7,120,4.706620697,1,4,0,0,14,9,0,2,0,1,0,0,1
29,10,3,7,55,3.87191335,1,1,0,0,9,4,0,3,0,0,1,1,1
102,63,22,15,219,4.780367058,0,0,0,0,22,8,0,5,1,3,0,0,1
13,13,8,3,48,4.261842188,0,4,0,2,5,6,0,4,0,2,0,0,1
87,16,10,15,141,4.729368776,0,4,0,0,17,10,4,3,1,0,0,0,1
48,20,6,8,94,4.514647822,1,0,0,0,13,7,0,4,0,0,1,0,1
2,12,0,1,18,3.26633264,0,0,0,0,3,1,0,2,1,0,0,0,1
7,5,2,3,21,3.558518613,0,1,0,0,4,4,0,3,1,0,1,0,1
19,10,5,3,42,4.320423375,0,0,1,0,7,0,0,1,0,1,0,0,1
14,40,3,4,74,3.961048466,0,0,1,1,5,11,1,4,0,0,1,0,1
45,39,10,4,111,4.566831809,0,4,0,0,6,10,0,2,0,2,0,0,1
51,43,16,4,127,4.617787495,0,4,0,0,7,9,0,2,1,0,0,0,1
38,39,11,3,99,4.396567863,0,0,0,0,5,6,0,1,0,1,0,0,1
14,8,1,4,32,4.179229297,0,1,0,1,5,4,1,4,0,0,1,0,1
56,27,24,4,123,4.674131147,0,0,4,2,5,4,1,4,0,2,0,1,1
31,10,6,4,61,4.391128371,0,4,0,0,8,5,0,2,0,2,0,0,1
38,1,3,10,53,3.353118872,0,1,0,1,5,6,1,1,0,0,0,6,1
14,44,1,4,76,3.777523689,0,1,0,0,5,13,1,3,0,0,1,0,1
63,35,24,5,137,4.681888649,0,1,0,0,7,7,1,4,1,0,1,1,1
14,12,4,4,38,4.471354487,0,1,0,1,5,3,1,2,0,0,0,0,1
28,2,10,4,46,4.050766174,0,0,0,0,6,1,0,1,0,1,0,0,1
49,24,12,0,92,4.482596907,0,1,0,0,3,5,0,0,0,0,0,0,1
14,36,1,4,66,3.556213673,0,0,1,0,5,10,1,3,0,0,1,0,1
65,8,4,12,96,4.418908811,0,1,0,0,12,7,4,2,0,1,0,0,1
63,71,18,10,179,4.700877989,0,0,4,0,15,8,1,3,3,1,0,0,1
3,12,4,0,25,3.73366069,1,1,0,0,1,5,0,2,0,0,0,0,1
123,20,6,12,186,3.999197616,0,4,0,0,23,11,0,5,1,0,0,0,1
40,18,1,9,77,4.45186958,1,1,0,0,13,4,0,4,0,0,1,1,1
16,16,2,2,46,4.420194836,0,4,0,0,5,6,0,3,1,1,0,0,1
50,23,15,0,94,4.656232767,0,0,0,0,3,4,0,0,0,0,0,0,1
60,32,14,2,119,4.773121729,0,0,0,0,7,6,0,3,0,0,1,0,1
50,11,12,5,87,4.670781823,1,2,4,0,6,5,2,1,0,2,0,0,1
2,12,0,1,21,3.558518613,0,1,0,0,3,4,0,4,1,0,1,0,1
113,20,5,11,170,3.828226683,0,0,0,0,22,9,0,5,1,0,1,0,1
58,23,10,10,115,4.761794454,0,5,0,0,16,7,0,4,0,1,1,0,1
89,55,36,10,211,4.347764872,0,0,1,0,17,2,1,14,0,1,1,0,1
2,12,2,1,22,3.606936732,0,1,0,1,3,2,0,3,1,0,0,0,1
10,2,3,1,18,3.683542362,0,1,0,0,3,1,1,0,0,0,0,0,1
6,13,2,1,25,3.83326969,0,0,0,0,3,1,0,1,0,1,0,0,1
62,10,4,8,101,4.308954568,0,1,0,1,11,13,5,5,1,0,1,0,1
25,52,1,6,100,4.071821526,0,1,0,0,9,13,1,4,0,0,1,0,1
23,4,2,2,43,4.266397244,1,6,0,0,5,9,0,1,1,1,0,0,1
16,2,6,2,36,4.10701771,1,0,4,2,4,2,0,3,0,1,0,0,1
42,13,6,8,79,4.367920584,0,0,4,0,13,0,1,2,0,1,0,0,1
65,8,4,12,95,4.381001354,0,0,0,0,12,6,4,2,0,1,0,0,1
83,27,32,5,158,4.82976968,0,0,4,0,5,6,1,2,0,2,0,2,1
53,17,8,10,93,4.199202991,0,0,0,0,12,3,0,2,0,0,0,0,1
14,28,2,4,57,3.90674177,0,1,0,0,5,9,1,3,0,0,1,0,1
10,13,2,1,32,4.241729297,0,0,0,0,4,3,0,3,0,1,1,0,1
61,9,3,15,90,3.745483056,0,0,0,0,9,8,1,1,0,0,0,9,1
29,16,2,6,58,4.460816125,0,1,0,0,8,2,1,3,0,0,0,0,1
20,10,6,3,46,4.472159174,0,0,1,0,6,3,0,3,0,1,1,0,1
67,32,28,5,142,4.82069439,0,4,0,0,6,8,1,2,1,0,0,1,1
65,21,10,11,115,4.60376496,1,0,1,1,12,5,1,3,1,0,0,0,1
37,9,2,9,59,4.240374355,0,0,0,0,9,2,1,1,0,0,0,3,1
48,23,17,3,103,4.846315518,0,1,0,0,7,7,0,4,0,1,1,0,1
31,13,9,3,65,4.45228916,0,0,1,0,6,5,0,4,1,0,1,0,1
13,21,8,3,50,4.15127238,0,0,0,0,5,2,0,2,0,2,0,0,1
5,16,6,2,41,4.045980358,0,0,4,2,5,2,0,6,1,1,0,0,1
94,17,14,10,153,4.805075367,0,4,0,0,19,8,0,3,1,0,0,0,1
25,24,2,6,63,4.203492527,0,0,0,0,9,3,1,2,0,0,0,0,1
10,24,2,2,46,4.102168956,0,0,0,0,5,4,0,5,1,0,1,0,1
109,35,20,13,190,4.768737856,0,1,0,0,15,11,2,3,3,1,0,0,1
77,16,5,10,121,4.462021721,0,0,0,0,14,8,0,5,0,1,1,0,1
31,18,6,5,69,4.526516986,0,0,0,0,10,3,0,4,0,1,1,0,1
10,2,5,1,19,3.536886724,0,0,0,0,3,0,1,0,0,0,0,0,1
28,2,11,4,49,4.15249065,0,1,0,1,6,2,0,2,0,1,0,0,1
14,12,4,4,37,3.871351338,0,0,1,0,5,2,1,1,0,0,0,0,1
18,10,2,5,41,4.048979213,0,1,0,0,8,3,0,3,1,0,1,0,1
8,16,6,2,44,4.280470187,0,4,0,2,5,6,0,5,1,1,0,0,1
21,21,4,3,58,4.602309936,0,2,0,0,6,3,0,4,0,1,0,0,1
11,2,3,1,19,3.511085408,1,1,0,0,2,2,0,0,0,0,0,0,1
60,34,14,9,126,4.600361559,0,1,0,0,13,5,0,2,0,0,0,0,1
52,32,16,1,109,4.629672856,0,0,0,0,5,4,0,1,0,1,0,0,1
27,28,1,5,72,4.056080253,0,1,0,0,8,9,2,3,0,0,1,0,1
7,2,1,3,16,3.327819531,0,0,1,0,4,2,0,2,1,0,1,0,1
38,10,10,6,70,4.31830936,0,1,0,0,10,2,0,2,1,0,0,0,1
43,15,14,4,86,4.645840261,0,6,0,0,5,8,1,3,0,3,0,0,1
